Threads,Buyers,Sellers,WallTime,CPUtime,NumberOfTrades,QuantityTraded,AveragePrice,StdDev
40,1000000,1000000,11.78,81.27,2000000,355908,10.504324151185138,4.408657824516269
50,1000000,1000000,12.12,83.38,2000000,356527,10.498885077427516,4.4119756709817635
60,1000000,1000000,11.98,82.02,2000000,355960,10.494724126306327,4.4124550327292225
70,1000000,1000000,11.28,79.70,2000000,355835,10.501367206710976,4.41368207985101
80,1000000,1000000,10.92,78.30,2000000,356533,10.500346391498121,4.411687394966847
90,1000000,1000000,10.87,76.62,2000000,356155,10.494004015105782,4.412874115358614
100,1000000,1000000,10.86,76.19,2000000,355611,10.492290733413759,4.410122675314192
110,1000000,1000000,10.83,74.80,2000000,356462,10.491808383502308,4.407042381325318
120,1000000,1000000,11.34,78.72,2000000,355503,10.511030849247405,4.416435702174046
130,1000000,1000000,11.48,75.64,2000000,356061,10.499835702309436,4.415619422456632
140,1000000,1000000,11.23,74.67,2000000,356376,10.49773553774665,4.41408865649025
150,1000000,1000000,11.08,73.47,2000000,356401,10.501533385147628,4.411514182791982
160,1000000,1000000,11.13,73.47,2000000,356466,10.515631224296285,4.412082966074863
170,1000000,1000000,11.11,73.12,2000000,356319,10.514707326861604,4.405426620744966
180,1000000,1000000,11.14,72.42,2000000,355989,10.491430915000183,4.41196365587964
190,1000000,1000000,11.12,73.11,2000000,356558,10.50720780349901,4.412503328627129
200,1000000,1000000,11.13,74.23,2000000,357018,10.494933028586795,4.413544909459846
210,1000000,1000000,11.15,73.77,2000000,355593,10.492439389976743,4.4118142201987585
220,1000000,1000000,11.12,73.61,2000000,356241,10.494754955212903,4.408385880615006
230,1000000,1000000,11.15,73.22,2000000,356189,10.504546743442386,4.409325142217444
240,1000000,1000000,11.12,73.06,2000000,356880,10.488525554808339,4.406658021845062
250,1000000,1000000,11.14,73.72,2000000,356472,10.500316995444242,4.409536344420848
260,1000000,1000000,11.18,73.77,2000000,356153,10.507105092474301,4.414394312874812
270,1000000,1000000,11.14,73.72,2000000,355542,10.487264514459614,4.412468450931443
280,1000000,1000000,11.16,73.06,2000000,355479,10.49647939822043,4.414720331781934
290,1000000,1000000,11.18,72.86,2000000,356756,10.492095437778202,4.410793105512522
300,1000000,1000000,11.17,73.02,2000000,356246,10.501959320245,4.419068020567335
310,1000000,1000000,11.18,74.19,2000000,355838,10.51130851679697,4.408063745920929
320,1000000,1000000,11.19,70.56,2000000,356515,10.511296859879668,4.412941129396013
330,1000000,1000000,11.23,70.97,2000000,356482,10.506883938038948,4.41117073535775
340,1000000,1000000,11.18,73.84,2000000,356021,10.508113285452263,4.418888620266505
350,1000000,1000000,11.17,73.80,2000000,356634,10.508383945445471,4.4103621480915844
360,1000000,1000000,11.19,74.16,2000000,356083,10.489933526733935,4.416047582611974
370,1000000,1000000,11.20,74.31,2000000,356288,10.486965600862224,4.409444431677413
380,1000000,1000000,11.20,73.44,2000000,355828,10.504445968276809,4.409002207390162
390,1000000,1000000,11.19,74.16,2000000,356361,10.490146228122606,4.417398193898453
400,1000000,1000000,11.21,74.16,2000000,356728,10.49690800834249,4.407545100564874
410,1000000,1000000,11.21,74.72,2000000,356205,10.492946477449783,4.407621843880272
420,1000000,1000000,11.20,73.62,2000000,356590,10.495639249558316,4.413793519985798
430,1000000,1000000,11.20,74.66,2000000,356137,10.501236883558855,4.41276539621535
440,1000000,1000000,11.18,74.02,2000000,356596,10.515064667018137,4.412864688633306
450,1000000,1000000,11.18,73.97,2000000,356198,10.487801728252265,4.414609049780555
460,1000000,1000000,11.24,73.97,2000000,356250,10.489602807017544,4.409041246281994
470,1000000,1000000,11.19,74.17,2000000,356252,10.488429538641187,4.412488126997772
480,1000000,1000000,11.20,74.78,2000000,356029,10.494664760454906,4.4238688449726125
490,1000000,1000000,11.22,74.69,2000000,356652,10.495920392988124,4.412571285005887
500,1000000,1000000,11.21,75.08,2000000,356363,10.484076629728676,4.4180123445479085
