Threads,Buyers,Sellers,WallTime,CPUtime,NumberOfTrades,QuantityTraded,AveragePrice,StdDev
90,100000,100000,0.32,2.39,200000,35614,10.481467962037401,4.413036405568971
100,100000,100000,0.32,2.31,200000,35667,10.502397173858188,4.4051928220843
110,100000,100000,0.32,2.37,200000,35529,10.492667961383658,4.40330683960722
120,100000,100000,0.32,2.39,200000,35608,10.532717366883846,4.39304478491958
130,100000,100000,0.32,2.41,200000,35621,10.477190421380646,4.405195484293425
140,100000,100000,0.32,2.44,200000,35619,10.505235969566804,4.405838720624531
150,100000,100000,0.32,2.41,200000,35709,10.499845977204627,4.409226762332984
160,100000,100000,0.32,2.47,200000,35731,10.473566370938402,4.416757467619609
170,100000,100000,0.32,2.44,200000,35599,10.472288547431107,4.431348002806177
180,100000,100000,0.32,2.41,200000,35554,10.516706980930415,4.406663921791879
190,100000,100000,0.33,2.19,200000,35457,10.539216515779676,4.41268491010046
200,100000,100000,0.33,2.13,200000,35755,10.562075234232974,4.413434862280626
210,100000,100000,0.34,2.01,200000,35518,10.483670251703362,4.406927554056879
220,100000,100000,0.34,1.98,200000,35751,10.458952197141338,4.419769675197877
230,100000,100000,0.34,2.07,200000,35431,10.498123112528576,4.416515156775824
240,100000,100000,0.34,2.03,200000,35613,10.498469659955633,4.429541142757707
250,100000,100000,0.34,1.94,200000,35488,10.46226893597836,4.409695682749972
260,100000,100000,0.33,2.15,200000,35704,10.525235267757115,4.414512605925387
270,100000,100000,0.34,2.00,200000,35538,10.488125386909786,4.390509148830058
280,100000,100000,0.33,2.05,200000,35637,10.4948508572551,4.399551455763039
290,100000,100000,0.33,2.07,200000,35431,10.508283706358839,4.407865467230102
300,100000,100000,0.33,2.10,200000,35646,10.480250238455927,4.417881504301968
310,100000,100000,0.33,2.22,200000,35619,10.481933799376737,4.412624387361547
320,100000,100000,0.32,2.40,200000,35633,10.470406645525216,4.423059509877941
330,100000,100000,0.32,2.20,200000,35450,10.485105782792665,4.407558779928529
340,100000,100000,0.32,2.36,200000,35763,10.501579845091296,4.3950667239202135
